city,timestamp,temperature,season
Berlin,2014-11-09,12.383484594262734,autumn
Berlin,2014-11-10,16.27495858813805,autumn
Berlin,2014-11-11,16.271817668149204,autumn
Berlin,2014-11-12,10.375283715152824,autumn
Berlin,2014-11-13,4.831180299147493,autumn
Berlin,2014-11-14,8.56447653509206,autumn
Berlin,2014-11-15,9.88162966193676,autumn
Berlin,2014-11-16,6.903221995758336,autumn
Berlin,2014-11-17,11.81588153484694,autumn
Berlin,2014-11-18,6.7154124749841655,autumn
Berlin,2014-11-19,2.706002113349731,autumn
Berlin,2014-11-20,13.502566985009322,autumn
Berlin,2014-11-21,9.450929262776993,autumn
Berlin,2014-11-22,8.212387661387597,autumn
Berlin,2014-11-23,9.560498547573722,autumn
Berlin,2014-11-24,8.684993769744459,autumn
Berlin,2014-11-25,7.320871343005393,autumn
Berlin,2014-11-26,5.8513249089251875,autumn
Berlin,2014-11-27,12.487447302889063,autumn
Berlin,2014-11-28,17.422408238007513,autumn
Berlin,2014-11-29,7.813544750585136,autumn
Berlin,2014-11-30,18.02169941000057,autumn
Berlin,2014-12-01,3.038321692013012,winter
Berlin,2014-12-02,3.03607837578127,winter
Berlin,2014-12-03,-2.8104390326837656,winter
Berlin,2014-12-04,-7.491803320758853,winter
Berlin,2014-12-05,11.24193270492848,winter
Berlin,2014-12-06,6.6233895924084685,winter
Berlin,2014-12-07,5.3031145466948,winter
Berlin,2014-12-08,-7.609837151619656,winter
Berlin,2014-12-09,2.909136949527557,winter
Berlin,2014-12-10,3.5115832007719665,winter
Berlin,2014-12-11,-0.3782445593205018,winter
Berlin,2014-12-12,1.3213923830566323,winter
Berlin,2014-12-13,-10.199139318600047,winter
Berlin,2014-12-14,2.410362271990051,winter
Berlin,2014-12-15,3.237536310566027,winter
Berlin,2014-12-16,-12.215903595365724,winter
Berlin,2014-12-17,3.2217518141500543,winter
Berlin,2014-12-18,2.6752045798995883,winter
Berlin,2014-12-19,-9.539364901585817,winter
Berlin,2014-12-20,-15.34332438187245,winter
Berlin,2014-12-21,-5.024359512828075,winter
Berlin,2014-12-22,-3.697259509988265,winter
Berlin,2014-12-23,-3.235802108880007,winter
Berlin,2014-12-24,-2.8588956937633716,winter
Berlin,2014-12-25,4.099432526775809,winter
Berlin,2014-12-26,0.3795055506269391,winter
Berlin,2014-12-27,4.440644726019966,winter
Berlin,2014-12-28,-0.5027336920765318,winter
Berlin,2014-12-29,4.52917518925316,winter
Berlin,2014-12-30,0.09881723240723866,winter
Berlin,2014-12-31,4.45530020542205,winter
Berlin,2015-01-01,-2.31252233996392,winter
Berlin,2015-01-02,-1.319670106886578,winter
Berlin,2015-01-03,4.185720690813253,winter
Berlin,2015-01-04,0.11211800161021962,winter
Berlin,2015-01-05,2.211627940231989,winter
Berlin,2015-01-06,-4.754680660729091,winter
Berlin,2015-01-07,-8.596085941234684,winter
Berlin,2015-01-08,-2.8894514710808883,winter
Berlin,2015-01-09,3.7153456535963536,winter
Berlin,2015-01-10,-3.3233017545882344,winter
Berlin,2015-01-11,-3.4917673468044006,winter
Berlin,2015-01-12,-0.7180222031073659,winter
Berlin,2015-01-13,3.7542775928947165,winter
Berlin,2015-01-14,-0.6128902554744597,winter
Berlin,2015-01-15,-1.5932265820385896,winter
Berlin,2015-01-16,5.1465743579822245,winter
Berlin,2015-01-17,3.4385162287755118,winter
Berlin,2015-01-18,-1.0585678605957483,winter
Berlin,2015-01-19,5.115817268204188,winter
Berlin,2015-01-20,3.604356490980848,winter
Berlin,2015-01-21,1.4416201484762041,winter
Berlin,2015-01-22,2.902202361759019,winter
Berlin,2015-01-23,-2.8625590229386946,winter
Berlin,2015-01-24,-3.4888849346463906,winter
Berlin,2015-01-25,0.002645166117513896,winter
Berlin,2015-01-26,-3.8412299340594025,winter
Berlin,2015-01-27,0.8880117142084609,winter
Berlin,2015-01-28,-1.8368738228967518,winter
Berlin,2015-01-29,8.087498963943714,winter
Berlin,2015-01-30,5.301076281776358,winter
Berlin,2015-01-31,-0.79828606766413,winter
Berlin,2015-02-01,-1.2122663528101276,winter
Berlin,2015-02-02,-1.1078771370188425,winter
Berlin,2015-02-03,8.356018791936252,winter
Berlin,2015-02-04,-0.5392135031746155,winter
Berlin,2015-02-05,2.3641687481633697,winter
Berlin,2015-02-06,-4.945905723070595,winter
Berlin,2015-02-07,-7.952178715085626,winter
Berlin,2015-02-08,8.827635113432548,winter
Berlin,2015-02-09,-0.8650859633797298,winter
Berlin,2015-02-10,-3.456902288542003,winter
Berlin,2015-02-11,-8.954070812957927,winter
Berlin,2015-02-12,-0.7384066102690102,winter
Berlin,2015-02-13,7.665195540516442,winter
Berlin,2015-02-14,2.6264171206041365,winter
Berlin,2015-02-15,-0.5556795866015664,winter
Berlin,2015-02-16,-0.8156981346340987,winter
Berlin,2015-02-17,5.008837579872604,winter
Berlin,2015-02-18,-1.4884084995158908,winter
Berlin,2015-02-19,6.699559855362097,winter
Berlin,2015-02-20,-2.966254936914583,winter
Berlin,2015-02-21,-10.014430181663268,winter
Berlin,2015-02-22,-1.5338922935541413,winter
Berlin,2015-02-23,1.411797969872378,winter
Berlin,2015-02-24,-1.8083531109113045,winter
Berlin,2015-02-25,-0.2516727726474633,winter
Berlin,2015-02-26,-4.2992906996823335,winter
Berlin,2015-02-27,7.744946102820263,winter
Berlin,2015-02-28,-5.266873953851208,winter
Berlin,2015-03-01,13.234176066777822,spring
Berlin,2015-03-02,11.094596914707449,spring
Berlin,2015-03-03,5.759767305112953,spring
Berlin,2015-03-04,6.9167981963116185,spring
Berlin,2015-03-05,9.801542341615441,spring
Berlin,2015-03-06,8.636792388534056,spring
Berlin,2015-03-07,6.4546933989865725,spring
Berlin,2015-03-08,11.849898277683536,spring
Berlin,2015-03-09,4.598242733625383,spring
Berlin,2015-03-10,1.0117084344678435,spring
Berlin,2015-03-11,19.80843580727387,spring
Berlin,2015-03-12,15.270026246562558,spring
Berlin,2015-03-13,12.840889230536764,spring
Berlin,2015-03-14,10.543678450650564,spring
Berlin,2015-03-15,1.9956119944529824,spring
Berlin,2015-03-16,11.47242461223527,spring
Berlin,2015-03-17,3.969366697226002,spring
Berlin,2015-03-18,9.684422559965602,spring
Berlin,2015-03-19,12.169321142976688,spring
Berlin,2015-03-20,8.488063580532872,spring
Berlin,2015-03-21,12.422210811297093,spring
Berlin,2015-03-22,7.127891016446072,spring
Berlin,2015-03-23,9.780343012550924,spring
Berlin,2015-03-24,6.08816063991813,spring
Berlin,2015-03-25,15.715983804691994,spring
Berlin,2015-03-26,5.517780955363733,spring
Berlin,2015-03-27,12.871631352205002,spring
Berlin,2015-03-28,6.555305239310066,spring
Berlin,2015-03-29,13.620249478607771,spring
Berlin,2015-03-30,9.148337037949315,spring
Berlin,2015-03-31,12.99836653201606,spring
Berlin,2015-04-01,22.39482008928146,spring
Berlin,2015-04-02,5.261055908488107,spring
Berlin,2015-04-03,10.599526558474876,spring
Berlin,2015-04-04,24.03775044423511,spring
Berlin,2015-04-05,8.68391008436176,spring
Berlin,2015-04-06,2.933739050633908,spring
Berlin,2015-04-07,4.038936049629863,spring
Berlin,2015-04-08,9.991815714503533,spring
Berlin,2015-04-09,10.355198677492977,spring
Berlin,2015-04-10,14.630849277733997,spring
Berlin,2015-04-11,8.87641019755142,spring
Berlin,2015-04-12,12.035363197993842,spring
Berlin,2015-04-13,16.15652418351813,spring
Berlin,2015-04-14,16.841569286327243,spring
Berlin,2015-04-15,1.5087691432311736,spring
Berlin,2015-04-16,13.310970718598224,spring
Berlin,2015-04-17,10.041528260449322,spring
Berlin,2015-04-18,9.783595314524364,spring
Berlin,2015-04-19,15.437197048025865,spring
Berlin,2015-04-20,3.236540142797498,spring
Berlin,2015-04-21,17.12426153351838,spring
Berlin,2015-04-22,9.904867601153349,spring
Berlin,2015-04-23,9.299662923587686,spring
Berlin,2015-04-24,19.953814413042192,spring
Berlin,2015-04-25,13.587995845345471,spring
Berlin,2015-04-26,12.562053935885388,spring
Berlin,2015-04-27,17.08006480205961,spring
Berlin,2015-04-28,15.854899551175519,spring
Berlin,2015-04-29,9.567746879582879,spring
Berlin,2015-04-30,10.541019990230899,spring
Berlin,2015-05-01,17.670516731429117,spring
Berlin,2015-05-02,11.428545816037257,spring
Berlin,2015-05-03,8.336242087008545,spring
Berlin,2015-05-04,14.960768400844705,spring
Berlin,2015-05-05,7.704116569505599,spring
Berlin,2015-05-06,15.575915925435773,spring
Berlin,2015-05-07,9.578465036019223,spring
Berlin,2015-05-08,5.866790327816504,spring
Berlin,2015-05-09,2.186708530624922,spring
Berlin,2015-05-10,10.015142318788888,spring
Berlin,2015-05-11,5.20136075876977,spring
Berlin,2015-05-12,15.142225521325491,spring
Berlin,2015-05-13,11.085769335471156,spring
Berlin,2015-05-14,12.546644232014069,spring
Berlin,2015-05-15,5.317926817807289,spring
Berlin,2015-05-16,17.428585793665363,spring
Berlin,2015-05-17,17.33833162731579,spring
Berlin,2015-05-18,20.14706692254797,spring
Berlin,2015-05-19,7.626020856456057,spring
Berlin,2015-05-20,5.124405576907204,spring
Berlin,2015-05-21,10.84316259979279,spring
Berlin,2015-05-22,19.579754983631446,spring
Berlin,2015-05-23,9.60088835624203,spring
Berlin,2015-05-24,7.368959994427052,spring
Berlin,2015-05-25,-1.701541535917512,spring
Berlin,2015-05-26,5.034451013709037,spring
Berlin,2015-05-27,15.47526446220596,spring
Berlin,2015-05-28,10.531161779065002,spring
Berlin,2015-05-29,7.028881613556469,spring
Berlin,2015-05-30,10.743541780350956,spring
Berlin,2015-05-31,15.771721595007435,spring
Berlin,2015-06-01,18.824376224280012,summer
Berlin,2015-06-02,25.026323195672845,summer
Berlin,2015-06-03,14.420124223088088,summer
Berlin,2015-06-04,22.932211527364885,summer
Berlin,2015-06-05,17.794956881160967,summer
Berlin,2015-06-06,28.34428923350126,summer
Berlin,2015-06-07,23.243869885470318,summer
Berlin,2015-06-08,25.01421675291276,summer
Berlin,2015-06-09,20.14132034418754,summer
Berlin,2015-06-10,21.912025459395508,summer
Berlin,2015-06-11,19.83889475756843,summer
Berlin,2015-06-12,27.974470493388104,summer
Berlin,2015-06-13,26.206280415925356,summer
Berlin,2015-06-14,20.48507419595657,summer
Berlin,2015-06-15,19.377275144397636,summer
Berlin,2015-06-16,21.630840134572214,summer
Berlin,2015-06-17,23.54439084502829,summer
Berlin,2015-06-18,23.273950603618733,summer
Berlin,2015-06-19,14.333562349042287,summer
Berlin,2015-06-20,27.278250903185192,summer
Berlin,2015-06-21,22.90403378059805,summer
Berlin,2015-06-22,19.884568793128423,summer
Berlin,2015-06-23,16.046805111092162,summer
Berlin,2015-06-24,14.152024756059818,summer
Berlin,2015-06-25,18.60382666042163,summer
Berlin,2015-06-26,17.199116687627487,summer
Berlin,2015-06-27,24.48797203601923,summer
Berlin,2015-06-28,32.42481239380436,summer
Berlin,2015-06-29,31.15049098639161,summer
Berlin,2015-06-30,19.04227846392117,summer
Berlin,2015-07-01,18.108460457652345,summer
Berlin,2015-07-02,17.574549614240045,summer
Berlin,2015-07-03,20.85600337707004,summer
Berlin,2015-07-04,21.450670793016844,summer
Berlin,2015-07-05,13.877344939631712,summer
Berlin,2015-07-06,21.587443941949083,summer
Berlin,2015-07-07,15.543302804419731,summer
Berlin,2015-07-08,21.957774261389257,summer
Berlin,2015-07-09,13.963842606952756,summer
Berlin,2015-07-10,20.4964594172946,summer
Berlin,2015-07-11,11.579032811120664,summer
Berlin,2015-07-12,20.338511690177757,summer
Berlin,2015-07-13,20.899236114088513,summer
Berlin,2015-07-14,9.774686098973513,summer
Berlin,2015-07-15,20.97402604336409,summer
Berlin,2015-07-16,13.993260353579165,summer
Berlin,2015-07-17,17.454207707031404,summer
Berlin,2015-07-18,23.848064769064713,summer
Berlin,2015-07-19,24.48437393544558,summer
Berlin,2015-07-20,16.49535919042743,summer
Berlin,2015-07-21,22.28966107500888,summer
Berlin,2015-07-22,17.055686382188433,summer
Berlin,2015-07-23,21.603090936892727,summer
Berlin,2015-07-24,17.552263481296613,summer
Berlin,2015-07-25,15.069324590421084,summer
Berlin,2015-07-26,18.477164454403738,summer
Berlin,2015-07-27,19.831589838619372,summer
Berlin,2015-07-28,4.9799996192330624,summer
Berlin,2015-07-29,24.048150392116032,summer
Berlin,2015-07-30,23.393862009080145,summer
Berlin,2015-07-31,25.926119881020043,summer
Berlin,2015-08-01,22.89928081547565,summer
Berlin,2015-08-02,23.55772643959831,summer
Berlin,2015-08-03,24.132361065659673,summer
Berlin,2015-08-04,18.96160971207303,summer
Berlin,2015-08-05,23.191103336138436,summer
Berlin,2015-08-06,26.866856246026774,summer
Berlin,2015-08-07,18.718480877907762,summer
Berlin,2015-08-08,22.979968435396195,summer
Berlin,2015-08-09,34.59495380032615,summer
Berlin,2015-08-10,17.814230093322042,summer
Berlin,2015-08-11,13.013197395232243,summer
Berlin,2015-08-12,15.289202812207105,summer
Berlin,2015-08-13,29.181948552039735,summer
Berlin,2015-08-14,22.642986395390956,summer
Berlin,2015-08-15,23.550226064141736,summer
Berlin,2015-08-16,16.600694613464984,summer
Berlin,2015-08-17,24.995971232025017,summer
Berlin,2015-08-18,20.584983934722853,summer
Berlin,2015-08-19,26.293611663023235,summer
Berlin,2015-08-20,24.63398882082535,summer
Berlin,2015-08-21,20.052498917821953,summer
Berlin,2015-08-22,18.20274459329801,summer
Berlin,2015-08-23,21.677600221798482,summer
Berlin,2015-08-24,17.45308813945413,summer
Berlin,2015-08-25,14.403055933392373,summer
Berlin,2015-08-26,15.689303760193805,summer
Berlin,2015-08-27,23.15326458575117,summer
Berlin,2015-08-28,21.52819311885912,summer
Berlin,2015-08-29,16.76211786945133,summer
Berlin,2015-08-30,17.52845227434252,summer
Berlin,2015-08-31,15.021298712067768,summer
Berlin,2015-09-01,7.2343228171391525,autumn
Berlin,2015-09-02,8.178524916114537,autumn
Berlin,2015-09-03,3.329027717035741,autumn
Berlin,2015-09-04,14.756630515862117,autumn
Berlin,2015-09-05,16.75648814880312,autumn
Berlin,2015-09-06,5.324567992021194,autumn
Berlin,2015-09-07,13.381627903298622,autumn
Berlin,2015-09-08,8.356764331964552,autumn
Berlin,2015-09-09,1.0473582342331316,autumn
Berlin,2015-09-10,5.339355365726711,autumn
Berlin,2015-09-11,22.537327858461744,autumn
Berlin,2015-09-12,19.524729062038652,autumn
Berlin,2015-09-13,7.934093459659634,autumn
Berlin,2015-09-14,3.186655087631885,autumn
Berlin,2015-09-15,13.633558206322125,autumn
Berlin,2015-09-16,14.672085615960153,autumn
Berlin,2015-09-17,14.166606490249812,autumn
Berlin,2015-09-18,7.200409237144687,autumn
Berlin,2015-09-19,6.4713552899696465,autumn
Berlin,2015-09-20,25.54885268481862,autumn
Berlin,2015-09-21,15.744387337001506,autumn
Berlin,2015-09-22,16.66054632426917,autumn
Berlin,2015-09-23,1.4357012725770861,autumn
Berlin,2015-09-24,10.111724580620509,autumn
Berlin,2015-09-25,4.649168641275851,autumn
Berlin,2015-09-26,6.737714466267069,autumn
Berlin,2015-09-27,14.591378101598735,autumn
Berlin,2015-09-28,2.786411579825069,autumn
Berlin,2015-09-29,15.482015675194239,autumn
Berlin,2015-09-30,6.7207770105708144,autumn
Berlin,2015-10-01,13.996578911887603,autumn
Berlin,2015-10-02,7.203897538648106,autumn
Berlin,2015-10-03,13.517743633669669,autumn
Berlin,2015-10-04,5.828942002825993,autumn
Berlin,2015-10-05,10.459989307598608,autumn
Berlin,2015-10-06,8.045324022963253,autumn
Berlin,2015-10-07,8.775404969773923,autumn
Berlin,2015-10-08,5.174059146353124,autumn
Berlin,2015-10-09,10.60722063435707,autumn
Berlin,2015-10-10,12.034322569152812,autumn
Berlin,2015-10-11,8.393235492989463,autumn
Berlin,2015-10-12,21.762644821550857,autumn
Berlin,2015-10-13,12.702786485199796,autumn
Berlin,2015-10-14,10.25803074171289,autumn
Berlin,2015-10-15,16.73709122129703,autumn
Berlin,2015-10-16,20.558921234473846,autumn
Berlin,2015-10-17,6.669964436038229,autumn
Berlin,2015-10-18,7.021388160888677,autumn
Berlin,2015-10-19,13.14752137336571,autumn
Berlin,2015-10-20,10.319513715787101,autumn
Berlin,2015-10-21,11.687171831479882,autumn
Berlin,2015-10-22,6.085970474350859,autumn
Berlin,2015-10-23,6.29159911444074,autumn
Berlin,2015-10-24,11.972127130375956,autumn
Berlin,2015-10-25,11.342880744271964,autumn
Berlin,2015-10-26,10.83856696659797,autumn
Berlin,2015-10-27,7.689820423918052,autumn
Berlin,2015-10-28,9.792476394354395,autumn
Berlin,2015-10-29,16.51884172002728,autumn
Berlin,2015-10-30,14.9639602792481,autumn
Berlin,2015-10-31,6.568139460140743,autumn
Berlin,2015-11-01,14.997414062246044,autumn
Berlin,2015-11-02,7.801911357860537,autumn
Berlin,2015-11-03,1.8803540484200614,autumn
Berlin,2015-11-04,5.533208336558444,autumn
Berlin,2015-11-05,19.995747392745233,autumn
Berlin,2015-11-06,9.137296969422763,autumn
Berlin,2015-11-07,10.479118072448209,autumn
Berlin,2015-11-08,1.8806048339550347,autumn
Berlin,2015-11-09,16.623852151677195,autumn
Berlin,2015-11-10,5.579121242324314,autumn
Berlin,2015-11-11,18.172084407828525,autumn
Berlin,2015-11-12,8.300473243731886,autumn
Berlin,2015-11-13,11.321798035769568,autumn
Berlin,2015-11-14,16.158422701442475,autumn
Berlin,2015-11-15,18.153426502429213,autumn
Berlin,2015-11-16,16.184909077952454,autumn
Berlin,2015-11-17,9.332799218503071,autumn
Berlin,2015-11-18,5.619496613095997,autumn
Berlin,2015-11-19,12.31179825655784,autumn
Berlin,2015-11-20,16.61685136262129,autumn
Berlin,2015-11-21,16.244511124182363,autumn
Berlin,2015-11-22,20.193637770477505,autumn
Berlin,2015-11-23,18.743442799048577,autumn
Berlin,2015-11-24,13.03517851114738,autumn
Berlin,2015-11-25,7.869404419907426,autumn
Berlin,2015-11-26,6.2893710241110945,autumn
Berlin,2015-11-27,13.388534556364403,autumn
Berlin,2015-11-28,10.227806667062067,autumn
Berlin,2015-11-29,11.768586676629218,autumn
Berlin,2015-11-30,16.120047908158632,autumn
Berlin,2015-12-01,0.3736505411250305,winter
Berlin,2015-12-02,-3.6658828901073455,winter
Berlin,2015-12-03,-9.946598972539494,winter
Berlin,2015-12-04,-1.4594322266867708,winter
Berlin,2015-12-05,1.5110798012431648,winter
Berlin,2015-12-06,-0.8467859613205282,winter
Berlin,2015-12-07,-5.586735645931181,winter
Berlin,2015-12-08,-1.5110336512412852,winter
Berlin,2015-12-09,-2.3444418290426325,winter
Berlin,2015-12-10,0.08509935020923545,winter
Berlin,2015-12-11,3.2987283061932917,winter
Berlin,2015-12-12,-11.785899296242672,winter
Berlin,2015-12-13,-2.9121520765412474,winter
Berlin,2015-12-14,-10.247717557967492,winter
Berlin,2015-12-15,3.6545038872589037,winter
Berlin,2015-12-16,9.132872983346468,winter
Berlin,2015-12-17,2.02497799859422,winter
Berlin,2015-12-18,6.258600862847872,winter
Berlin,2015-12-19,-0.6122612131636949,winter
Berlin,2015-12-20,5.542434183639832,winter
Berlin,2015-12-21,1.6859575162158777,winter
Berlin,2015-12-22,5.252869895250962,winter
Berlin,2015-12-23,0.04704398386487362,winter
Berlin,2015-12-24,8.125160563842972,winter
Berlin,2015-12-25,9.07276168708566,winter
Berlin,2015-12-26,2.587250204388105,winter
Berlin,2015-12-27,1.122373948296592,winter
Berlin,2015-12-28,-4.110421394066361,winter
Berlin,2015-12-29,-0.9796868407540418,winter
Berlin,2015-12-30,4.497053664575731,winter
Berlin,2015-12-31,2.607262314144375,winter
Berlin,2016-01-01,-4.310162074505056,winter
Berlin,2016-01-02,5.11179679239121,winter
Berlin,2016-01-03,-0.7396738406341197,winter
Berlin,2016-01-04,1.9901973398363204,winter
Berlin,2016-01-05,3.550608883617418,winter
Berlin,2016-01-06,-8.57273751465746,winter
Berlin,2016-01-07,1.3247171476329407,winter
Berlin,2016-01-08,-9.05893314815488,winter
Berlin,2016-01-09,9.103880814620691,winter
Berlin,2016-01-10,-0.2734725120284366,winter
Berlin,2016-01-11,-2.06318756899392,winter
Berlin,2016-01-12,-5.423866262609906,winter
Berlin,2016-01-13,5.023443402186296,winter
Berlin,2016-01-14,0.2705767775828152,winter
Berlin,2016-01-15,1.7752809841411694,winter
Berlin,2016-01-16,5.930247273693611,winter
Berlin,2016-01-17,0.8114710049507391,winter
Berlin,2016-01-18,-2.2894782737225166,winter
Berlin,2016-01-19,-10.522677357729478,winter
Berlin,2016-01-20,7.168967323598313,winter
Berlin,2016-01-21,3.0657008226559315,winter
Berlin,2016-01-22,5.2254810566637016,winter
Berlin,2016-01-23,2.072557640332082,winter
Berlin,2016-01-24,1.4527916097064195,winter
Berlin,2016-01-25,-0.8335143256863315,winter
Berlin,2016-01-26,2.6461511133919213,winter
Berlin,2016-01-27,6.091694325888853,winter
Berlin,2016-01-28,-1.632972866662607,winter
Berlin,2016-01-29,-0.05730534717624691,winter
Berlin,2016-01-30,-2.4806207735390613,winter
Berlin,2016-01-31,0.04168807859492392,winter
Berlin,2016-02-01,1.4415518359741106,winter
Berlin,2016-02-02,0.8285925254348915,winter
Berlin,2016-02-03,0.22155012326722315,winter
Berlin,2016-02-04,-0.4951920134943419,winter
Berlin,2016-02-05,-0.17257034296161794,winter
Berlin,2016-02-06,-5.871588370502247,winter
Berlin,2016-02-07,-7.5287358046174555,winter
Berlin,2016-02-08,-4.546190331696884,winter
Berlin,2016-02-09,-2.1231003638477137,winter
Berlin,2016-02-10,1.85514732324506,winter
Berlin,2016-02-11,4.114231619591527,winter
Berlin,2016-02-12,-3.152119218920102,winter
Berlin,2016-02-13,3.3232053862556854,winter
Berlin,2016-02-14,5.705879061724737,winter
Berlin,2016-02-15,5.009224905477284,winter
Berlin,2016-02-16,-5.409962799285582,winter
Berlin,2016-02-17,-2.0183960870479694,winter
Berlin,2016-02-18,-2.6864127052686237,winter
Berlin,2016-02-19,4.508584428855764,winter
Berlin,2016-02-20,-5.822681390112318,winter
Berlin,2016-02-21,3.423166623498733,winter
Berlin,2016-02-22,-5.468657703781065,winter
Berlin,2016-02-23,2.9926728518523005,winter
Berlin,2016-02-24,1.6343523745382873,winter
Berlin,2016-02-25,1.439963996098894,winter
Berlin,2016-02-26,13.553606988535467,winter
Berlin,2016-02-27,5.636679078755412,winter
Berlin,2016-02-28,3.362360585844328,winter
Berlin,2016-02-29,-17.40490016453561,winter
Berlin,2016-03-01,15.461516754448677,spring
Berlin,2016-03-02,3.985303883519525,spring
Berlin,2016-03-03,15.624312786842303,spring
Berlin,2016-03-04,4.7066815137947104,spring
Berlin,2016-03-05,14.125365414674059,spring
Berlin,2016-03-06,9.593965333550052,spring
Berlin,2016-03-07,12.933426102699311,spring
Berlin,2016-03-08,16.468967674459563,spring
Berlin,2016-03-09,7.135662574239673,spring
Berlin,2016-03-10,11.787870811898904,spring
Berlin,2016-03-11,18.603001912327827,spring
Berlin,2016-03-12,10.426368662934713,spring
Berlin,2016-03-13,13.40000521112793,spring
Berlin,2016-03-14,0.9139539415048361,spring
Berlin,2016-03-15,6.24663673283109,spring
Berlin,2016-03-16,6.374243791017473,spring
Berlin,2016-03-17,5.469558819679719,spring
Berlin,2016-03-18,10.824305971095244,spring
Berlin,2016-03-19,18.262642324778312,spring
Berlin,2016-03-20,8.692585773075724,spring
Berlin,2016-03-21,13.958270562669174,spring
Berlin,2016-03-22,9.862420417821173,spring
Berlin,2016-03-23,11.01620565513077,spring
Berlin,2016-03-24,9.504841216852018,spring
Berlin,2016-03-25,10.064143152827008,spring
Berlin,2016-03-26,13.412877767479458,spring
Berlin,2016-03-27,8.28530812696037,spring
Berlin,2016-03-28,12.418085602211768,spring
Berlin,2016-03-29,14.34964323491484,spring
Berlin,2016-03-30,8.89929068053324,spring
Berlin,2016-03-31,9.508508946239067,spring
Berlin,2016-04-01,6.1106141681326065,spring
Berlin,2016-04-02,7.73753970398038,spring
Berlin,2016-04-03,15.381408473663084,spring
Berlin,2016-04-04,8.788700714261413,spring
Berlin,2016-04-05,8.985295868792836,spring
Berlin,2016-04-06,16.150962913026703,spring
Berlin,2016-04-07,15.403266076442058,spring
Berlin,2016-04-08,13.042197507865364,spring
Berlin,2016-04-09,5.682553439790467,spring
Berlin,2016-04-10,14.93904725100421,spring
Berlin,2016-04-11,4.5556527187062965,spring
Berlin,2016-04-12,10.033023091716885,spring
Berlin,2016-04-13,7.334513317609661,spring
Berlin,2016-04-14,3.8825578145464217,spring
Berlin,2016-04-15,4.000504994123567,spring
Berlin,2016-04-16,13.42810010021552,spring
Berlin,2016-04-17,13.009487778390307,spring
Berlin,2016-04-18,12.517724214299506,spring
Berlin,2016-04-19,20.43865450389896,spring
Berlin,2016-04-20,9.499166201185773,spring
Berlin,2016-04-21,8.921161259583624,spring
Berlin,2016-04-22,14.378671428674341,spring
Berlin,2016-04-23,6.293549216622317,spring
Berlin,2016-04-24,7.593569430708158,spring
Berlin,2016-04-25,8.360563620844948,spring
Berlin,2016-04-26,14.171886432606453,spring
Berlin,2016-04-27,15.837580227853874,spring
Berlin,2016-04-28,9.117917420423861,spring
Berlin,2016-04-29,6.329631712041206,spring
Berlin,2016-04-30,7.776550952641795,spring
Berlin,2016-05-01,10.83632677116568,spring
Berlin,2016-05-02,4.76771197288119,spring
Berlin,2016-05-03,7.512024783799642,spring
Berlin,2016-05-04,8.591085218000359,spring
Berlin,2016-05-05,12.245174077069432,spring
Berlin,2016-05-06,12.780583292910956,spring
Berlin,2016-05-07,12.427568885048842,spring
Berlin,2016-05-08,15.510969687383314,spring
Berlin,2016-05-09,6.62866234231471,spring
Berlin,2016-05-10,13.540745431387693,spring
Berlin,2016-05-11,9.629308112981965,spring
Berlin,2016-05-12,14.345497671048207,spring
Berlin,2016-05-13,18.111245308529956,spring
Berlin,2016-05-14,8.157685406682779,spring
Berlin,2016-05-15,17.08034557421113,spring
Berlin,2016-05-16,7.63790269757573,spring
Berlin,2016-05-17,7.900969093354052,spring
Berlin,2016-05-18,12.774172230672388,spring
Berlin,2016-05-19,10.527890552007149,spring
Berlin,2016-05-20,11.702461070661322,spring
Berlin,2016-05-21,11.020710420097926,spring
Berlin,2016-05-22,10.790536198398405,spring
Berlin,2016-05-23,6.530678122378042,spring
Berlin,2016-05-24,2.0996338391523377,spring
Berlin,2016-05-25,9.718098226276865,spring
Berlin,2016-05-26,5.06067947221887,spring
Berlin,2016-05-27,10.971428588990998,spring
Berlin,2016-05-28,11.525665296232471,spring
Berlin,2016-05-29,18.87251848200684,spring
Berlin,2016-05-30,10.614290551156046,spring
Berlin,2016-05-31,5.232137145183743,spring
Berlin,2016-06-01,26.17562678631046,summer
Berlin,2016-06-02,12.040903239418773,summer
Berlin,2016-06-03,18.13621560020669,summer
Berlin,2016-06-04,27.283270900334283,summer
Berlin,2016-06-05,11.130886191219314,summer
Berlin,2016-06-06,22.819931610433592,summer
Berlin,2016-06-07,13.71956107705879,summer
Berlin,2016-06-08,27.520850566879776,summer
Berlin,2016-06-09,16.035257891320096,summer
Berlin,2016-06-10,20.55940212228138,summer
Berlin,2016-06-11,13.849503677617424,summer
Berlin,2016-06-12,17.287625126336447,summer
Berlin,2016-06-13,21.93878123002211,summer
Berlin,2016-06-14,26.248123376584246,summer
Berlin,2016-06-15,22.96607387297042,summer
Berlin,2016-06-16,11.548184510514275,summer
Berlin,2016-06-17,11.544888928638965,summer
Berlin,2016-06-18,18.376164582934575,summer
Berlin,2016-06-19,17.723097359577398,summer
Berlin,2016-06-20,24.303966777612406,summer
Berlin,2016-06-21,26.28798581377319,summer
Berlin,2016-06-22,34.934899548301516,summer
Berlin,2016-06-23,25.939501480210424,summer
Berlin,2016-06-24,13.855706481578872,summer
